numWall,2904
-27,32
-27,33
-27,34
-27,35
-27,36
-27,37
-27,38
-27,39
-27,40
-27,41
-27,42
-27,43
-27,44
-27,45
-27,46
-27,47
-27,48
-27,49
-27,50
-27,51
-27,52
-27,53
-27,54
-27,55
-27,56
-27,57
-27,58
-27,59
-26,32
-26,33
-26,34
-26,35
-26,36
-26,37
-26,38
-26,39
-26,40
-26,41
-26,42
-26,43
-26,44
-26,45
-26,46
-26,47
-26,48
-26,49
-26,50
-26,51
-26,52
-26,53
-26,54
-26,55
-26,56
-26,57
-26,58
-26,59
-25,32
-25,33
-25,35
-25,36
-25,37
-25,38
-25,41
-25,42
-25,43
-25,44
-25,48
-25,49
-25,50
-25,51
-25,58
-25,59
-24,32
-24,33
-24,35
-24,36
-24,37
-24,38
-24,41
-24,42
-24,43
-24,44
-24,48
-24,49
-24,50
-24,51
-24,58
-24,59
-23,32
-23,33
-23,38
-23,48
-23,49
-23,50
-23,51
-23,58
-23,59
-22,32
-22,33
-22,58
-22,59
-21,46
-21,47
-21,48
-21,49
-21,50
-21,51
-21,52
-21,53
-21,58
-21,59
-20,46
-20,47
-20,48
-20,49
-20,50
-20,51
-20,52
-20,53
-20,58
-20,59
-19,46
-19,47
-19,48
-19,49
-19,50
-19,51
-19,52
-19,53
-19,58
-19,59
-18,46
-18,47
-18,48
-18,49
-18,50
-18,51
-18,52
-18,53
-18,54
-18,55
-18,58
-18,59
-17,46
-17,47
-17,48
-17,49
-17,50
-17,51
-17,52
-17,53
-17,54
-17,55
-17,58
-17,59
-16,46
-16,47
-16,48
-16,49
-16,50
-16,51
-16,52
-16,53
-16,54
-16,55
-16,58
-16,59
-15,32
-15,33
-15,46
-15,47
-15,48
-15,49
-15,50
-15,51
-15,52
-15,53
-15,54
-15,55
-15,58
-15,59
-14,32
-14,33
-14,46
-14,47
-14,48
-14,49
-14,50
-14,51
-14,52
-14,53
-14,58
-14,59
-13,32
-13,33
-13,50
-13,51
-13,52
-13,53
-13,58
-13,59
-12,32
-12,33
-12,50
-12,51
-12,52
-12,53
-12,58
-12,59
-11,32
-11,33
-11,50
-11,51
-11,52
-11,53
-11,58
-11,59
-10,32
-10,33
-10,58
-10,59
-9,-111
-9,-110
-9,-109
-9,-108
-9,-107
-9,-106
-9,-105
-9,-104
-9,-103
-9,-102
-9,-101
-9,-100
-9,-99
-9,-98
-9,-97
-9,-96
-9,-95
-9,-94
-9,-93
-9,-92
-9,-91
-9,-90
-9,-89
-9,-88
-9,-87
-9,-86
-9,-85
-9,-84
-9,-83
-9,-82
-9,-81
-9,-80
-9,-79
-9,-78
-9,-77
-9,-76
-9,-75
-9,-74
-9,-73
-9,-72
-9,-71
-9,-70
-9,-69
-9,-68
-9,-67
-9,-57
-9,-56
-9,-55
-9,-54
-9,-53
-9,-52
-9,-51
-9,-50
-9,-49
-9,-48
-9,-47
-9,-46
-9,-45
-9,-44
-9,-43
-9,-42
-9,-41
-9,-40
-9,-39
-9,-38
-9,-37
-9,-36
-9,-35
-9,-34
-9,-33
-9,-32
-9,-31
-9,-30
-9,-29
-9,-28
-9,-27
-9,-26
-9,-25
-9,-24
-9,-23
-9,-22
-9,-21
-9,-20
-9,-19
-9,-18
-9,-17
-9,-16
-9,-15
-9,-14
-9,-13
-9,-12
-9,-11
-9,-10
-9,-9
-9,-8
-9,-7
-9,-6
-9,-5
-9,-4
-9,-3
-9,-2
-9,-1
-9,0
-9,1
-9,2
-9,3
-9,4
-9,5
-9,6
-9,7
-9,8
-9,9
-9,10
-9,11
-9,12
-9,13
-9,14
-9,15
-9,16
-9,17
-9,18
-9,19
-9,20
-9,21
-9,22
-9,23
-9,24
-9,25
-9,26
-9,27
-9,28
-9,29
-9,30
-9,32
-9,33
-9,58
-9,59
-8,-111
-8,-110
-8,-109
-8,-108
-8,-107
-8,-106
-8,-105
-8,-104
-8,-103
-8,-102
-8,-101
-8,-100
-8,-99
-8,-98
-8,-97
-8,-96
-8,-95
-8,-94
-8,-93
-8,-92
-8,-91
-8,-90
-8,-89
-8,-88
-8,-87
-8,-86
-8,-85
-8,-84
-8,-83
-8,-82
-8,-81
-8,-80
-8,-79
-8,-78
-8,-77
-8,-76
-8,-75
-8,-74
-8,-73
-8,-72
-8,-71
-8,-70
-8,-69
-8,-68
-8,-67
-8,-56
-8,-55
-8,-54
-8,-53
-8,-52
-8,-51
-8,-50
-8,-49
-8,-48
-8,-47
-8,-46
-8,-45
-8,-44
-8,-43
-8,-42
-8,-41
-8,-40
-8,-39
-8,-38
-8,-37
-8,-36
-8,-35
-8,-34
-8,-33
-8,-32
-8,-31
-8,-30
-8,-29
-8,-28
-8,-27
-8,-26
-8,-25
-8,-24
-8,-23
-8,-22
-8,-21
-8,-20
-8,-19
-8,-18
-8,-17
-8,-16
-8,-15
-8,-14
-8,-13
-8,-12
-8,-11
-8,-10
-8,-9
-8,-8
-8,-7
-8,-6
-8,-5
-8,-4
-8,-3
-8,-2
-8,-1
-8,0
-8,1
-8,2
-8,3
-8,4
-8,5
-8,6
-8,7
-8,8
-8,9
-8,10
-8,11
-8,12
-8,13
-8,14
-8,15
-8,16
-8,17
-8,18
-8,19
-8,20
-8,21
-8,22
-8,23
-8,24
-8,25
-8,26
-8,27
-8,28
-8,29
-8,30
-8,31
-8,32
-8,33
-8,58
-8,59
-8,60
-8,61
-8,62
-8,63
-8,64
-8,65
-7,-111
-7,-110
-7,-109
-7,-108
-7,-107
-7,-106
-7,-105
-7,-104
-7,-103
-7,-102
-7,-101
-7,-100
-7,-99
-7,-98
-7,-97
-7,-96
-7,-95
-7,-94
-7,-93
-7,-92
-7,-91
-7,-90
-7,-89
-7,-88
-7,-87
-7,-86
-7,-85
-7,-84
-7,-83
-7,-82
-7,-81
-7,-80
-7,-79
-7,-78
-7,-77
-7,-76
-7,-75
-7,-74
-7,-73
-7,-72
-7,-71
-7,-70
-7,-69
-7,-68
-7,-57
-7,-56
-7,-55
-7,-54
-7,-53
-7,-52
-7,-51
-7,-50
-7,-49
-7,-48
-7,-47
-7,-46
-7,-45
-7,-44
-7,-43
-7,-42
-7,-41
-7,-40
-7,-39
-7,-38
-7,-37
-7,-36
-7,-35
-7,-34
-7,-33
-7,-32
-7,-31
-7,-30
-7,-29
-7,-28
-7,-27
-7,-26
-7,-25
-7,-24
-7,-23
-7,-22
-7,-21
-7,-20
-7,-19
-7,-18
-7,-17
-7,-16
-7,-15
-7,-14
-7,-13
-7,-12
-7,-11
-7,-10
-7,-9
-7,-8
-7,-7
-7,-6
-7,-5
-7,-4
-7,-3
-7,-2
-7,-1
-7,0
-7,1
-7,2
-7,3
-7,4
-7,5
-7,6
-7,7
-7,8
-7,9
-7,10
-7,11
-7,12
-7,13
-7,14
-7,15
-7,16
-7,17
-7,18
-7,19
-7,20
-7,21
-7,22
-7,23
-7,24
-7,25
-7,26
-7,27
-7,28
-7,29
-7,30
-7,31
-7,32
-7,33
-7,55
-7,56
-7,57
-7,58
-7,59
-7,60
-7,61
-7,62
-7,63
-7,64
-7,65
-7,66
-7,67
-6,-111
-6,-110
-6,-109
-6,-108
-6,-107
-6,-106
-6,-105
-6,-104
-6,-103
-6,-102
-6,-101
-6,-100
-6,-99
-6,-98
-6,-97
-6,-96
-6,-95
-6,-94
-6,-93
-6,-92
-6,-91
-6,-90
-6,-89
-6,-88
-6,-87
-6,-86
-6,-85
-6,-84
-6,-83
-6,-82
-6,-81
-6,-80
-6,-79
-6,-78
-6,-77
-6,-76
-6,-75
-6,-74
-6,-73
-6,-72
-6,-71
-6,-70
-6,-69
-6,-68
-6,-56
-6,-55
-6,-54
-6,-53
-6,-52
-6,-51
-6,-50
-6,-49
-6,-48
-6,-47
-6,-46
-6,-45
-6,-44
-6,-43
-6,-42
-6,-41
-6,-40
-6,-39
-6,-38
-6,-37
-6,-36
-6,-35
-6,-34
-6,-33
-6,-32
-6,-31
-6,-30
-6,-29
-6,-28
-6,-27
-6,-26
-6,-25
-6,-24
-6,13
-6,14
-6,15
-6,16
-6,17
-6,18
